http://www.atlasobscura.com/articles/the-enduring-mystery-of-jawn-philadelphias-allpurpose-noun	2016-03-24	11,056
http://www.atlasobscura.com/articles/the-first-woman-to-publish-a-book-in-english-lived-in-a-room-attached-to-a-church-and-walled-off-from-the-rest-of-the-world	2015-12-18	6,054
http://www.atlasobscura.com/articles/the-forgotten-history-of-the-cdrom-magazine	2016-02-29	1,716
http://www.atlasobscura.com/articles/the-goose-who-wore-nikes-and-the-mystery-of-who-murdered-him	2016-10-19	6,997
http://www.atlasobscura.com/articles/the-hidden-history-of-the-housewarming-pineapple	2015-12-31	5,583
http://www.atlasobscura.com/articles/the-history-and-uses-of-the-magical-mandrake-according-to-modern-witches	2016-01-12	7,013
http://www.atlasobscura.com/articles/the-history-of-hermits-in-gardens	2014-03-18	1,326
http://www.atlasobscura.com/articles/the-hollow-earth-is-filled-with-giants-germans-and-a-little-sun	2015-10-21	27,652
http://www.atlasobscura.com/articles/the-horrifying-legacy-of-the-victorian-tapeworm-diet	2016-10-26	13,597
http://www.atlasobscura.com/articles/the-incredible-coincidence-of-a-poisonous-tree-growing-next-to-its-antidote	2016-06-06	10,639
http://www.atlasobscura.com/articles/the-incredible-ruins-of-12-abandoned-islands	2016-08-20	14,430
http://www.atlasobscura.com/articles/the-incredibly-disturbing-medieval-practice-of-gibbeting	2016-10-11	12,620
http://www.atlasobscura.com/articles/the-legendary-chinese-poison-made-by-forcing-snakes-scorpions-and-centipedes-to-fight	2016-11-11	1,968
http://www.atlasobscura.com/articles/the-longbanned-tradition-of-mummering-in-newfoundland-is-making-a-comeback	2016-12-13	3,614
http://www.atlasobscura.com/articles/the-long-death-of-product-19-the-most-beloved-cereal-youve-never-heard-of	2016-11-07	5,496
http://www.atlasobscura.com/articles/the-man-who-develops-the-worlds-found-film	2016-03-21	5,496
http://www.atlasobscura.com/articles/the-married-woman-who-kept-her-lover-in-the-attic	2016-06-07	1,646
http://www.atlasobscura.com/articles/the-miseducation-of-john-muir	2016-07-26	1,303
http://www.atlasobscura.com/articles/the-most-beautiful-dead-photographs-of-jeweled-skeletons	2013-09-09	1,436
http://www.atlasobscura.com/articles/the-most-beautiful-tulip-in-history-cost-as-much-as-a-house	2016-04-28	10,304
http://www.atlasobscura.com/articles/the-people-who-suffer-from-thalassophobia-or-fear-of-the-sea	2016-07-21	6,058
http://www.atlasobscura.com/articles/the-queer-black-woman-who-reinvented-the-blues	2016-04-27	2,969
http://www.atlasobscura.com/articles/the-ramree-island-massacre	2013-11-21	2,535
http://www.atlasobscura.com/articles/the-real-electric-frankenstein-experiments-of-the-1800s	2016-10-31	1,372
http://www.atlasobscura.com/articles/there-are-hundreds-of-secret-underground-wwii-bases-hidden-in-british-forests	2016-11-30	2,887
http://www.atlasobscura.com/articles/the-rise-and-fall-of-fruitopia-the-trippiest-beverage-of-the-90s	2016-09-12	5,340
http://www.atlasobscura.com/articles/the-siren-on-your-starbucks-cup-was-born-in-7thcentury-italy	2015-11-10	2,173
http://www.atlasobscura.com/articles/the-story-behind-the-worlds-most-haunted-doll	2015-10-26	18,092
http://www.atlasobscura.com/articles/the-telharmonium-was-the-spotify-of-1906	2015-11-24	3,186
http://www.atlasobscura.com/articles/the-ten-trials-of-the-master-bladesmith	2015-09-28	2,821
http://www.atlasobscura.com/articles/the-top-secret-military-base-hidden-in-chernobyls-irradiated-forest	2016-04-25	1,974
http://www.atlasobscura.com/articles/the-true-story-of-the-rainforest-cafe-is-even-wilder-than-you-thought	2016-05-17	12,440
http://www.atlasobscura.com/articles/the-truth-about-krampus	2013-11-29	4,868
http://www.atlasobscura.com/articles/the-uncertain-future-of-santas-village-an-abandoned-1950s-christmas-park	2015-12-23	1,634
http://www.atlasobscura.com/articles/the-unverifiable-legend-of-the-early-20thcentury-preacher-who-raised-14-people-from-the-dead	2016-10-13	4,366
http://www.atlasobscura.com/articles/the-woman-who-ate-chernobyl-s-apples	2015-04-21	2,482
http://www.atlasobscura.com/articles/the-woman-who-survived-the-lowest-body-temperature-ever	2016-10-10	1,487
http://www.atlasobscura.com/articles/the-worlds-most-extraordinary-chess-sets	2017-01-12	1,628
http://www.atlasobscura.com/articles/the-worst-paid-freelance-gig-in-history-was-being-the-village-sin-eater	2017-07-14	6,683
http://www.atlasobscura.com/articles/toboggan-tuque-knit-hat-regionalism	2017-07-24	12,301
http://www.atlasobscura.com/articles/tolkien-cs-lewis-disney-snow-white-narnia-hobbit-dwarves	2017-04-25	23,508
http://www.atlasobscura.com/articles/tourists-love-to-rub-the-bronze-balls-of-wall-streets-charging-bull-statue-why	2016-01-19	2,841
http://www.atlasobscura.com/articles/turkish-archaeologists-find-santa-claus-tomb-saint	2017-10-03	2,263
http://www.atlasobscura.com/articles/turnip-jack-o-lanterns-are-the-root-of-all-evil	2015-10-28	6,078
http://www.atlasobscura.com/articles/tussauds	2017-10-10	4,781
http://www.atlasobscura.com/articles/venereal-disease-posters-sti-world-war-ii-sex-shame	2017-07-12	2,129
http://www.atlasobscura.com/articles/victorian-party-people-unrolled-mummies-for-fun	2016-02-23	1,982
http://www.atlasobscura.com/articles/victorians-christmas-parlor-games-will-leave-you-burned-bruised-and-puking	2016-12-22	15,678
http://www.atlasobscura.com/articles/vinegar-valentines-victorian	2019-02-11	1,562
http://www.atlasobscura.com/articles/watch-an-impromptu-medieval-icelandic-hymn-sung-in-a-modern-train-station	2016-09-28	8,115
http://www.atlasobscura.com/articles/west-point-mess-hall-pie	2017-06-27	1,948
http://www.atlasobscura.com/articles/whatever-you-do-do-not-eat-touch-or-even-inhale-the-air-around-the-manchineel-tree	2016-05-19	18,728
http://www.atlasobscura.com/articles/what-it-actually-means-to-read-the-riot-act-to-someone	2015-07-31	10,248
http://www.atlasobscura.com/articles/what-its-like-to-be-an-underwater-crime-scene-investigator	2016-07-22	1,597
http://www.atlasobscura.com/articles/whats-going-on-with-the-way-canadians-say-about	2016-06-01	18,495
http://www.atlasobscura.com/articles/what-the-hell-is-a-doodlebug	2016-01-13	3,972
http://www.atlasobscura.com/articles/what-the-most-alluring-women-of-17th-century-england-looked-like	2016-05-24	1,991
http://www.atlasobscura.com/articles/wheats-evil-twin-has-been-intoxicating-humans-for-centuries	2016-03-22	14,193
http://www.atlasobscura.com/articles/when-the-lights-go-out-8-of-the-worlds-loneliest-lighthouses	2015-08-25	1,541
http://www.atlasobscura.com/articles/whether-you-say-freakin-friggin-or-frickin-depends-on-where-youre-from	2016-12-15	11,362
http://www.atlasobscura.com/articles/white-lighter-marijuana-legend-myth-folklore-superstition	2017-04-21	6,714
http://www.atlasobscura.com/articles/why-cant-we-get-rid-of-the-7day-week	2015-09-17	2,529
http://www.atlasobscura.com/articles/why-do-canadians-say-eh	2017-01-10	9,247
http://www.atlasobscura.com/articles/why-do-dwarves-sound-scottish-and-elves-sound-like-royalty	2016-12-07	22,162
http://www.atlasobscura.com/articles/why-every-horror-film-of-1980s-was-built-on-indian-burial-grounds	2015-10-22	1,912
http://www.atlasobscura.com/articles/why-linguists-are-fascinated-by-the-american-jewish-accent	2016-09-26	20,859
http://www.atlasobscura.com/articles/why-scared-animals-taste-worse	2015-10-30	1,520
http://www.atlasobscura.com/articles/why-snow-shoveling-is-an-unusually-deadly-type-of-exercise	2016-01-24	1,684
http://www.atlasobscura.com/articles/why-some-christians-are-forsaking-christmas	2016-12-21	1,817
http://www.atlasobscura.com/articles/why-the-last-words-of-anne-boleyn-remain-a-mystery	2016-04-14	4,638
http://www.atlasobscura.com/articles/why-thousands-of-catalytic-converters-are-stolen-from-cars-each-year	2016-09-13	5,364
http://www.atlasobscura.com/articles/why-we-picture-bombs-as-round-black-balls-with-a-burning-wick	2016-01-21	2,131
http://www.atlasobscura.com/articles/wishing-trees	2014-07-30	1,808
http://www.atlasobscura.com/articles/yall-youuns-yinz-youse-how-regional-dialects-are-fixing-standard-english	2016-10-13	4,947
http://www.atlasobscura.com/lists/17-secret-vegas-spots-it-would-be-a-sin-to-miss	2017-07-10	1,859
http://www.atlasobscura.com/lists/7-tunnels-under-government-buildings	2017-05-08	1,466
http://www.atlasobscura.com/lists/abandoned-psychiatric-hospitals	2017-02-02	25,424
http://www.atlasobscura.com/lists/definitive-guide-to-ossuaries-crypts-and-catacombs	2016-10-18	1,390
http://www.atlasobscura.com/lists/peeing-statues	2017-08-28	2,697
http://www.atlasobscura.com/lists/washington-monument-hidden-secrets	2017-06-05	1,695
http://www.atlasobscura.com/places/1872-monument	2017-06-13	2,056
http://www.atlasobscura.com/places/5-beekman-street	2012-01-17	3,046
http://www.atlasobscura.com/places/abandoned-18th-street-subway-station	2015-09-18	6,639
http://www.atlasobscura.com/places/abandoned-brach-s-candy-factory	2015-02-19	2,160
http://www.atlasobscura.com/places/abandoned-city-of-pripyat	2016-08-12	3,617
http://www.atlasobscura.com/places/abandoned-denbigh-insane-asylum	2013-05-13	3,285
http://www.atlasobscura.com/places/abandoned-frontier-town	2016-07-11	2,941
http://www.atlasobscura.com/places/abandoned-henry-river-mill-village	2012-04-06	3,433
http://www.atlasobscura.com/places/abandoned-kings-park-psychiatric-center	2013-03-06	1,582
http://www.atlasobscura.com/places/abandoned-pennsylvania-turnpike-2	2013-09-17	2,788
http://www.atlasobscura.com/places/abandoned-puerto-azul	2015-12-07	2,429
http://www.atlasobscura.com/places/abandoned-virginia-renaissance-faire	2014-09-08	22,965
